Category:,Congress,Bill Type,Bill Number,Vote Position
passage,118,hr,2925,Nay
passage-suspension,118,hr,7521,Nay
passage-suspension,118,s,546,Yea
passage-suspension,118,hr,4755,Yea
passage-suspension,118,hres,966,Yea
passage-suspension,118,hr,4866,Yea
passage-suspension,118,hres,149,Yea
passage,118,hr,6679,Yea
passage,118,hr,4691,Nay
passage,118,hr,6918,Nay
passage,118,hr,8771,Nay
passage,118,hjres,98,Nay
passage-suspension,118,hr,3250,Yea
passage,118,hr,6914,Nay
passage,118,hr,4639,Yea
passage-suspension,118,s,3427,Yea
passage-suspension,118,hr,5826,Nay
passage,118,hr,8034,Nay
passage,118,hr,529,Yea
passage-suspension,118,hr,7659,Yea
passage-suspension,118,hr,4723,Yea
passage-suspension,118,hr,886,Yea
passage-suspension,118,hr,6603,Yea
passage-suspension,118,hr,5528,Yea
passage,118,hr,6678,Nay
passage,118,hr,6046,Yea
passage,118,hres,969,Nay
passage,118,hr,8752,Nay
passage,118,hr,5947,Nay
passage-suspension,118,hr,2754,Yea
passage-suspension,118,s,2051,Yea
passage-suspension,118,hr,6543,Yea
passage,118,hres,1316,Nay
passage,118,hr,8146,Nay
passage-suspension,118,hr,3950,Yea
passage-suspension,118,hr,2789,Yea
passage-suspension,118,hr,2964,Yea
passage,118,hr,8580,Nay
passage,118,hr,354,Nay
passage-suspension,118,hr,4581,Yea
passage-suspension,118,hr,3935,Yea
passage-suspension,118,hr,1797,Yea
passage-suspension,118,hr,6960,Yea
passage,118,hr,7530,Nay
passage-suspension,118,hr,4310,Yea
passage-suspension,118,s,138,Yea
passage-suspension,118,hr,443,Yea
passage-suspension,118,hr,5921,Nay
passage-suspension,118,hr,3354,Yea
passage,118,hr,8036,Yea
passage-suspension,118,hr,4984,Yea
passage,118,hres,1143,Yea
passage-suspension,118,hr,7463,Yea
passage-suspension,118,hr,3843,Yea
passage-suspension,118,hr,7219,Yea
passage,118,hr,1121,Nay
passage,118,hr,6192,Nay
passage-suspension,118,hr,3391,Yea
passage-suspension,118,hr,5923,Yea
passage-suspension,118,hr,2882,Yea
veto-override,118,hjres,98,Nay
passage-suspension,118,hr,3838,Yea
passage,118,hr,3195,Nay
passage,118,hr,6009,Nay
passage,118,hr,7700,Nay
passage-suspension,118,hr,7454,Yea
passage,118,hres,1112,Nay
passage,118,hr,7511,Nay
passage,118,hr,6323,Nay
passage-suspension,118,hr,2766,Yea
passage-suspension,118,hr,7525,Yea
passage-suspension,118,hr,7102,Yea
passage,118,hr,8774,Nay
passage,118,hres,957,Nay
passage-suspension,118,s,3250,Yea
passage-suspension,118,hr,897,Yea
passage-suspension,118,hr,3033,Yea
passage,118,hr,5585,Nay
passage,118,hres,1344,Nay
passage,118,hres,1065,Nay
passage-suspension,118,hr,1767,Yea
passage-suspension,118,hr,4143,Yea
passage,118,hjres,165,Nay
passage-suspension,118,hr,3202,Nay
passage-suspension,118,hr,3738,Yea
passage-suspension,118,hr,4877,Yea
passage-suspension,118,hres,883,Nay
passage-suspension,118,hres,288,Yea
passage-suspension,118,hr,6655,Yea
passage-suspension,118,hr,5441,Yea
passage-suspension,118,hr,2872,Yea
passage-suspension,118,hr,5862,Yea
passage-suspension,118,hres,1102,Nay
passage-suspension,118,hr,4824,Yea
passage-suspension,118,hr,1752,Yea
passage,118,hr,8035,Yea
passage-suspension,118,hr,5856,Yea
veto-override,118,hjres,109,Nay
passage,118,hr,615,Nay
passage,118,hr,7109,Nay
passage-suspension,118,hr,6093,Yea
passage-suspension,118,s,870,Yea
passage-suspension,118,hr,4016,Yea
passage,118,hr,8772,Nay
passage-suspension,118,hr,3019,Yea
passage,118,hres,1213,Nay
passage,118,sjres,38,Nay
passage-suspension,118,hr,6571,Yea
passage,118,hr,8282,Nay
passage-suspension,118,hres,901,Yea
passage,118,hr,8369,Nay
passage-suspension,118,hr,839,Yea
passage-suspension,118,hr,6572,Nay
passage-suspension,118,hr,5863,Yea
passage,118,hr,788,Nay
passage-suspension,118,hr,7152,Yea
passage,118,hr,7581,Nay
passage,118,hr,7343,Nay
passage,118,hres,1292,Nay
passage-suspension,118,hr,6983,Yea
passage-suspension,118,hres,1215,Yea
passage-suspension,118,hr,4510,Yea
passage,118,hres,1210,Nay
passage,118,hjres,109,Nay
passage,118,hr,7176,Nay
passage,118,hres,1160,Nay
passage,118,hr,8038,Nay
passage-suspension,118,hr,6544,Nay
passage,118,hconres,86,Nay
passage,118,hr,7637,Nay
passage-suspension,118,hr,8289,Yea
passage-suspension,118,hres,1061,Nay
passage-suspension,118,hr,7024,Nay
passage-suspension,118,hr,6015,Yea
passage-suspension,118,hr,2560,Yea
passage-suspension,118,hr,4681,Yea
passage-suspension,118,hr,7520,Yea
passage-suspension,118,hr,3821,Yea
passage-suspension,118,hr,7423,Yea
passage,118,hr,6090,Nay
passage,118,hres,987,Nay
passage-suspension,118,hr,5375,Yea
passage-suspension,118,hr,1836,Yea
passage-suspension,118,hr,3602,Nay
passage-suspension,118,hr,533,Yea
passage-suspension,118,hr,5917,Yea
passage-suspension,118,hr,7217,Nay
passage-suspension,118,s,382,Yea
passage-suspension,118,hr,1727,Yea
passage-suspension,118,hr,6245,Yea
passage-suspension,118,hr,6408,Yea
passage,118,hr,6976,Nay
passage-suspension,118,hconres,25,Yea
passage-suspension,118,hr,4470,Yea
passage-suspension,118,hr,3981,Yea
passage,118,hjres,88,Nay
passage,118,hr,4821,Nay
passage,118,hr,4364,Nay
passage-suspension,118,hr,302,Yea
passage,118,hjres,74,Nay
passage,118,hr,382,Nay
passage,118,hres,773,Yea
passage-suspension,118,hr,1607,Not Voting
passage,118,hconres,21,Nay
passage,118,hres,11,Nay
passage-suspension,118,hr,663,Yea
passage,118,hr,2811,Nay
passage-suspension,118,s,475,Yea
passage,118,hr,4468,Nay
passage-suspension,118,hr,1353,Yea
passage,118,hr,4368,Nay
passage-suspension,118,hr,1154,Yea
passage-suspension,118,hr,1107,Yea
passage,118,hr,4665,Nay
passage-suspension,118,hr,3774,Nay
passage,118,hres,12,Nay
passage-suspension,118,hr,753,Yea
passage,118,hjres,68,Nay
passage,118,hr,26,Nay
passage,118,hjres,70,Nay
passage,118,hconres,9,Nay
passage-suspension,118,hr,2812,Yea
passage,118,hres,845,Nay
passage,118,hres,456,Nay
veto-override,118,hjres,45,Nay
passage,118,hres,521,Nay
passage-suspension,118,hr,1734,Yea
passage-suspension,118,hres,793,Yea
passage,118,hr,288,Nay
passage,118,hr,3799,Nay
passage-suspension,118,hr,2796,Yea
passage-suspension,118,hr,3089,Yea
passage-suspension,118,hres,888,Yea
passage-suspension,118,hres,363,Yea
passage-suspension,118,hres,894,Yea
passage-suspension,118,hr,2792,Yea
passage,118,sjres,32,Nay
passage-suspension,118,hr,1339,Yea
passage,118,hr,2,Nay
passage,118,hr,277,Nay
passage-suspension,118,hr,1096,Yea
veto-override,118,hjres,42,Nay
passage,118,hr,467,Nay
passage,118,hconres,30,Yea
passage,118,hres,878,Yea
passage-suspension,118,hr,542,Yea
passage-suspension,118,hr,2795,Yea
passage,118,hjres,44,Nay
passage,118,hr,1615,Nay
passage-suspension,118,hr,1548,Yea
passage-suspension,118,hr,359,Not Voting
passage,118,hjres,30,Nay
passage-suspension,118,hr,346,Yea
passage-suspension,118,s,111,Yea
passage-suspension,118,hr,300,Yea
passage-suspension,118,hres,798,Nay
passage,118,hr,4366,Nay
passage-suspension,118,hr,3324,Yea
passage,118,hr,140,Nay
passage-suspension,118,hr,406,Yea
passage-suspension,118,hr,1151,Yea
passage-suspension,118,hres,927,Nay
passage-suspension,118,hr,5860,Yea
passage,118,hr,21,Nay
passage-suspension,118,hr,500,Yea
passage-suspension,118,hr,2379,Yea
passage-suspension,118,hres,240,Yea
passage,118,hr,6126,Nay
passage-suspension,118,hr,159,Yea
passage-suspension,118,hr,400,Yea
passage,118,hr,2670,Nay
passage,118,hr,1147,Nay
passage-suspension,118,hr,4502,Yea
veto-override,118,hjres,30,Nay
passage,118,hr,1,Nay
passage-suspension,118,hr,1567,Yea
passage,118,sjres,9,Nay
passage,118,hr,4394,Nay
passage,118,hr,139,Nay
passage-suspension,118,hres,559,Nay
passage,118,hjres,71,Nay
passage,118,hjres,7,Nay
passage-suspension,118,hr,1226,Yea
passage-suspension,118,hconres,57,Yea
passage,118,hr,23,Nay
passage,118,hr,4367,Nay
passage-suspension,118,hr,5378,Yea
passage,118,hr,734,Nay
passage,118,hr,4365,Nay
passage,118,hres,914,Nay
passage-suspension,118,hr,1338,Nay
passage,118,hr,5933,Nay
passage,118,hr,1435,Nay
passage-suspension,118,hr,1123,Yea
passage,118,hres,5,Nay
passage-suspension,118,hr,340,Nay
passage,118,hres,76,Nay
passage,118,hjres,79,Nay
passage-suspension,118,hr,813,Yea
passage,118,hr,3935,Nay
passage-suspension,118,hr,3224,Yea
passage,118,hr,5692,Yea
passage-suspension,118,hres,90,Yea
